"goal","raised","backers","comments","parentCat","lat","lon"
10000,30,3,0,"Music",47.6062,-122.332
8120,1350,10,0,"Fashion",43.0718,-70.7626
5000,6621,64,6,"Music",40.7143,-74.006
15000,17050.57,156,16,"Design",37.3394,-121.895
6000,6634,36,9,"Music",42.3584,-71.0598
2500,2835.14,51,0,"Music",41.85,-87.6501
4000,4272,34,2,"Film & Video",41.8997,-87.6502
16000,16115.33,181,5,"Film & Video",40.65,-73.95
2100,2320,36,0,"Music",32.2217,-110.926
3000,4147,67,0,"Food",37.5944,-121.889
5000,5537,78,4,"Film & Video",40.7498,-73.7976
3000,200,3,0,"Music",41.85,-87.6501
8500,8802,118,2,"Film & Video",40.9645,-76.8844
750,765,6,1,"Music",40.7996,-73.3013
12000,36774.33,614,17,"Music",47.6062,-122.332
6250,11108.76,84,1,"Art",36.2525,-121.783
15000,21902,169,63,"Film & Video",0,0
2500,2500,25,1,"Film & Video",39.0837,-84.5086
1500,1526,3,0,"Art",36.1223,-83.4924
30000,32301,221,8,"Film & Video",34.0522,-118.244
550,645,24,6,"Music",42.3314,-83.0458
100000,30,1,0,"Music",44.98,-93.2638
15000,19581,356,37,"Publishing",34.0522,-118.244
1500,70,6,0,"Publishing",39.7684,-86.158
20000,85,4,0,"Film & Video",42.3584,-71.0598
480000,102801,53,12,"Film & Video",30.2672,-97.7431
2000,2000,26,0,"Music",38.2542,-85.7594
6000,8030,200,7,"Music",38.9717,-95.2353
20000,426,4,0,"Publishing",38.9284,-77.056
30000,70,1,0,"Photography",44.98,-93.2638
1000,1509,13,0,"Food",38.3047,-122.299
12350,12950,87,21,"Music",33.6839,-117.795
15000,2359,67,7,"Games",40.8976,-74.016
7000,0,0,0,"Design",44.98,-93.2638
20000,250,3,0,"Food",42.2967,-89.6212
1500,1581,35,4,"Design",30.2672,-97.7431
3000,270,7,0,"Music",38.2542,-85.7594
3500,88.33,3,0,"Music",42.0409,-74.1182
2250,2260,19,0,"Film & Video",34.0522,-118.244
23890,3931,61,0,"Dance",40.7834,-73.9662
6000,665,13,1,"Music",43.0389,-87.9065
20000,90,4,0,"Film & Video",29.4241,-98.4936
2300,2509,24,2,"Music",37.7749,-122.419
600,716,73,4,"Food",33.3943,-104.523
500,3734.03,134,3,"Publishing",28.5383,-81.3792
5500,5655,90,7,"Art",40.7143,-74.006
10000,24148.28,635,74,"Games",43.0389,-87.9065
1825,28302.03,829,42,"Design",34.0522,-118.244
65000,97817.28,1571,64,"Technology",42.3876,-71.0995
3000,3020,9,0,"Art",40.65,-73.95
15000,665,16,0,"Food",41.1306,-85.1289
10000,10872.79,316,45,"Games",41.8314,12.4779
25000,75098.97,977,268,"Games",47.6062,-122.332
4000,4122,86,5,"Music",32.7766,-79.9309
8500,9516.21,177,6,"Music",40.65,-73.95
3000,3325,58,3,"Music",39.7392,-104.985
30000,42052.61,859,88,"Music",34.1383,-118.661
5500,6842.72,104,0,"Theater",40.4198,-79.8501
3000,4497,75,0,"Art",40.65,-73.95
5000,47874.82,1058,168,"Games",41.0602,-111.971
4000,5721,191,45,"Games",41.0602,-111.971
5000,52264,1135,168,"Games",41.0602,-111.971
4000,8316,136,79,"Games",41.0602,-111.971
400,767,30,9,"Comics",39.2904,-76.6122
1500,13750.33,422,105,"Games",41.0602,-111.971
2500,2501,8,0,"Theater",32.803,-96.7699
2850,2850,33,0,"Theater",40.7143,-74.006
5000,0,0,1,"Publishing",51.5586,-0.197855
42755,14750,29,0,"Art",40.65,-73.95
12000,1602.71,17,1,"Film & Video",34.0522,-118.244
2500,470,8,0,"Fashion",28.5383,-81.3792
15000,0,0,0,"Film & Video",44.1539,-87.5692
3500,126,3,0,"Photography",-33.86,151.211
3500,130,3,0,"Music",41.7637,-72.6851
900,1125,52,0,"Publishing",43.4195,-83.9508
12500,26230.33,207,25,"Music",40.5853,-105.084
5000,5703.02,67,8,"Music",39.1361,-84.5031
2000,4900,107,1,"Film & Video",40.65,-73.95
4000,4756,95,4,"Publishing",36.1659,-86.7844
10000,11526.22,187,11,"Music",30.2672,-97.7431
4500,4585,53,2,"Music",26.0112,-80.1495
1000,1083,17,4,"Art",34.0522,-118.244
2500,823,23,0,"Photography",41.824,-71.4128
2500,3630,36,5,"Photography",41.85,-87.6501
1500,1503,29,0,"Publishing",25.6937,-80.1628
5000,5250,14,2,"Film & Video",40.7143,-74.006
3000,3488,82,1,"Film & Video",38.9284,-77.056
1000,1056,14,4,"Music",43.7381,-89.6578
1000,1000,10,1,"Film & Video",40.65,-73.95
1500,2000,41,9,"Music",40.4167,-86.8753
33000,228,5,0,"Publishing",34.0522,-118.244
50000,5321,63,0,"Film & Video",40.65,-73.95
95000,250,1,0,"Film & Video",34.3917,-118.543
250000,271726.69,6291,2546,"Games",47.6104,-122.201
35000,495,5,0,"Comics",40.0992,-83.1141
125000,938771.54,5358,1620,"Design",37.7749,-122.419
900,1462,61,0,"Music",39.2904,-76.6122
15000,15021.99,160,13,"Music",40.2737,-76.8844
3300,3725,28,0,"Photography",40.7143,-74.006
12000,12200.31,202,0,"Photography",40.7143,-74.006
500,0,0,0,"Film & Video",34.0522,-118.244
22000,1315,15,1,"Film & Video",52.1853,21.2035
19000,2009,53,2,"Film & Video",34.0522,-118.244
44000,5,1,1,"Film & Video",39.9523,-75.1638
1500,133.33,5,0,"Comics",30.2672,-97.7431
25000,5451,87,8,"Design",45.6387,-122.661
3000,3160,39,1,"Publishing",0,0
11000,11000,51,0,"Film & Video",32.0002,-80.8457
800,900,30,0,"Film & Video",34.4212,-84.1191
1000,1275,14,0,"Film & Video",37.8716,-122.273
6000,10445,177,4,"Publishing",36.3107,-78.5908
3500,3800,49,0,"Film & Video",41.3684,-82.1077
2000,2127,31,3,"Dance",48.3093,-120.656
1663,1805,14,6,"Film & Video",0,0
1000,1000,22,3,"Publishing",39.6763,-120.241
1500,1720,52,11,"Photography",40.7143,-74.006
4500,7750.78,118,0,"Film & Video",39.3254,-77.7389
7500,6073,28,0,"Film & Video",39.9612,-82.9988
3500,120,2,0,"Publishing",39.3111,-94.9225
15000,11814,141,0,"Publishing",41.85,-87.6501
2800,35,3,0,"Music",34.1347,-116.313
20000,3089,72,0,"Food",39.7392,-104.985
500,26,2,0,"Film & Video",40.2969,-111.695
4000,832,24,0,"Music",44.7631,-85.6206
5400,7160,89,0,"Film & Video",34.0522,-118.244
6000,7025,69,0,"Photography",37.4636,-122.429
14000,14439,84,2,"Food",40.6084,-75.4902
400,450,9,0,"Film & Video",42.8142,-73.9396
3000,3420,41,0,"Art",19.0177,72.8562
1500,1520,22,2,"Film & Video",33.4484,-112.074
5000,5347.1,86,6,"Publishing",35.687,-105.938
7500,7680,37,1,"Film & Video",45.5235,-122.676
3600,3650,26,10,"Film & Video",38.9284,-77.056
450,579,40,6,"Art",29.9647,-90.0706
12000,25,1,0,"Music",41.3898,-81.4412
20000,24045,223,13,"Film & Video",33.4484,-112.074
4500,4582,50,4,"Film & Video",40.7143,-74.006
3500,3631,18,1,"Comics",21.3069,-157.858
3000,4582,41,0,"Music",40.7834,-73.9662
4000,735,9,1,"Film & Video",34.0522,-118.244
5500,815,10,0,"Theater",39.2904,-76.6122
8000,8604,154,14,"Music",37.8044,-122.271
10000,2423.5,38,1,"Music",41.4701,-74.4157
2000,75,2,0,"Film & Video",43.1548,-77.6156
3500,0,0,0,"Music",39.2014,-85.9214
2800,2820,42,4,"Food",40.65,-73.95
4000,10,1,0,"Theater",34.0007,-81.0348
2000,2630,45,1,"Music",41.1537,-81.3579
20000,22265.1,359,7,"Theater",40.7143,-74.006
7000,11001,99,0,"Film & Video",42.3584,-71.0598
2500,2500,17,0,"Photography",35.4676,-97.5164
3000,4105,34,0,"Photography",38.9284,-77.056
800,851,22,0,"Publishing",-33.8265,18.5107
5500,85,4,0,"Film & Video",33.749,-84.388
3500,4771,116,102,"Food",42.2917,-85.5872
10000,10195,133,12,"Music",30.2672,-97.7431
2100,2224,50,6,"Music",43.6615,-70.2553
1500,1930,30,1,"Theater",41.85,-87.6501
8000,0,0,0,"Publishing",42.4529,-75.0638
10000,10240,32,0,"Food",33.839,-83.9007
12000,24548,359,64,"Film & Video",34.0522,-118.244
10000,12090.5,249,33,"Publishing",45.3573,-122.607
500,500,9,3,"Film & Video",39.7392,-104.985
50000,96772.71,1724,61,"Film & Video",34.0522,-118.244
550,577,29,0,"Publishing",45.5235,-122.676
1500,2275,20,2,"Fashion",35.9251,-86.8689
1800,2050,24,0,"Film & Video",28.5383,-81.3792
3500,4971,128,11,"Music",38.0293,-78.4767
600,723,10,0,"Film & Video",28.5383,-81.3792
2500,3451,84,10,"Film & Video",33.749,-84.388
40000,45215,502,176,"Comics",37.3394,-121.895
1000,1046,35,0,"Theater",30.2672,-97.7431
8000,8005,30,0,"Film & Video",10.8253,106.723
5000,5585,88,4,"Publishing",45.5235,-122.676
500,1495,74,5,"Music",34.0522,-118.244
1600,2150.1,54,7,"Music",34.0522,-118.244
300,356,18,2,"Film & Video",42.4184,-71.1062
5000,5658,60,0,"Film & Video",40.7143,-74.006
2500,3344,64,1,"Film & Video",42.3584,-71.0598
5000,5634,89,3,"Film & Video",40.7834,-73.9662
150,230,6,0,"Film & Video",42.0411,-87.6901
300,1130,36,0,"Fashion",34.0522,-118.244
15000,19783.93,72,193,"Design",37.7749,-122.419
1500,1501,32,2,"Theater",34.0983,-118.326
1100,1396,42,4,"Art",40.7143,-74.006
7500,10410,150,0,"Film & Video",41.6005,-93.6091
10000,32360.01,611,153,"Design",32.803,-96.7699
6500,10941.11,117,2,"Publishing",37.7749,-122.419
1000,1105,32,0,"Food",43.6615,-70.2553
2000,2010,41,2,"Music",38.88,-77.1068
4000,4162,29,1,"Film & Video",42.3584,-71.0598
2800,2830,11,0,"Film & Video",0,0
1750,340,6,0,"Music",0,0
2000,277,12,0,"Music",40.65,-73.95
4000,325,5,0,"Film & Video",55.3397,-160.497
600,1535,22,0,"Film & Video",34.0522,-118.244
1000,1000,24,0,"Music",41.85,-87.6501
1500,1720,34,3,"Film & Video",40.8478,-74.5747
650,937,34,8,"Fashion",39.2904,-76.6122
2180,2290,35,4,"Photography",42.3918,-71.0328
200,200,6,1,"Publishing",30.2672,-97.7431
6000,21801.75,498,130,"Comics",44.0521,-123.087
500,2106.5,102,14,"Games",39.7684,-86.158
2500,2833,60,0,"Publishing",32.7153,-117.157
1000,1024,20,0,"Art",40.65,-73.95
500,3529,76,29,"Games",39.7684,-86.158
7800,8940,68,1,"Music",33.5779,-101.855
2500,2618.33,55,3,"Theater",42.5006,-90.6646
8500,9779.66,365,12,"Comics",44.98,-93.2638
3050,5591,55,5,"Music",34.0522,-118.244
7000,7167.07,79,3,"Art",40.7143,-74.006
2500,7326.46,338,15,"Comics",41.85,-87.6501
2000,2004,17,2,"Music",37.8044,-122.271
2500,2603,76,2,"Comics",44.98,-93.2638
8000,8078.33,131,9,"Music",37.7749,-122.419
4500,4660,115,4,"Publishing",40.7143,-74.006
1500,3510.66,114,7,"Publishing",27.9494,-82.4651
4500,4626,30,0,"Theater",40.65,-73.95
3000,3125,49,0,"Music",40.4198,-79.8501
2000,2090.94,45,0,"Theater",40.7143,-74.006
9500,1792,29,1,"Music",40.65,-73.95
3000,4296.22,109,2,"Design",40.7143,-74.006
1100,1491,29,0,"Photography",36.1145,-113.24
975,1071,29,2,"Music",38.9907,-77.0261
850,1035,7,0,"Dance",45.5235,-122.676
4500,1085,21,1,"Music",47.6062,-122.332
2250,0,0,0,"Food",29.8833,-97.9414
2500,2727.5,48,0,"Music",45.5235,-122.676
2200,2410,29,6,"Art",40.7834,-73.9662
500,645,26,0,"Theater",40.7143,-74.006
6000,6028,129,3,"Art",40.77,-119.199
2000,2700,49,8,"Fashion",40.7143,-74.006
800,155,5,0,"Publishing",39.9612,-82.9988
2000,2060.13,42,0,"Theater",40.7143,-74.006
12500,13618,166,9,"Photography",34.0522,-118.244
366,392,8,0,"Art",42.3314,-83.0458
5000,50,2,0,"Film & Video",34.0522,-118.244
4800,345,11,0,"Music",40.3043,-73.9924
30000,6872.69,34,0,"Film & Video",47.6062,-122.332
1100,640,13,0,"Film & Video",26.8787,-80.0531
4000,7344.55,113,4,"Publishing",21.3069,-157.858
5500,150.02,10,0,"Comics",26.5253,-80.0664
5000,1005,20,0,"Music",36.8529,-75.978
300,315,14,0,"Film & Video",34.0522,-118.244
20000,260,5,0,"Film & Video",39.9523,-75.1638
25000,0,0,0,"Film & Video",39.8309,-77.2311
4000,1060,34,0,"Music",40.4198,-79.8501
10000,209,5,0,"Food",43.6525,-79.3817
1500,1608,31,6,"Film & Video",34.2659,-119.258
2200,2375,54,1,"Film & Video",35.0845,-106.651
5500,5644.38,150,26,"Technology",37.7749,-122.419
5500,5735,75,2,"Dance",37.7749,-122.419
4500,5568,107,0,"Publishing",33.6625,-117.59
1000,4480,112,11,"Games",40.65,-73.95
4250,4550,93,1,"Art",0,0
8800,1200,15,3,"Film & Video",32.9815,-82.8101
50000,20438,33,29,"Music",45.5235,-122.676
80000,50,5,0,"Games",43.4343,-80.4777
5000,3545,53,1,"Film & Video",43.6415,-70.2409
30000,160,6,0,"Art",40.7143,-74.006
29568,45,5,2,"Games",28.4956,-81.5348
2750,2850,34,4,"Art",41.85,-87.6501
20000,0,0,0,"Fashion",39.7392,-104.985
25000,26362,194,10,"Film & Video",32.7153,-117.157
1050,1103,25,2,"Art",-23.5489,-46.6388
100000,0,0,0,"Film & Video",34.0522,-118.244
49000,79,2,0,"Design",28.4956,-81.5348
5000,1,1,0,"Film & Video",34.0522,-118.244
15000,230,7,0,"Games",35.2226,-97.4395
7500,10645,75,1,"Film & Video",40.7143,-74.006
22000,820,9,0,"Art",42.8653,-83.1427
10000,10405,130,6,"Film & Video",37.7749,-122.419
2500,4015.3,122,11,"Comics",33.6891,-78.8867
5000,62723.79,1555,421,"Games",35.1495,-90.049
350,430,7,0,"Film & Video",32.803,-96.7699
1700,2898,106,0,"Art",43.0115,-75.004
3500,3871,28,0,"Art",32.7153,-117.157
2424,3033,40,4,"Photography",37.7749,-122.419
1000,1112,25,1,"Art",36.1145,-113.24
500,1505,25,1,"Music",36.5965,-82.1885
5000,5065,68,0,"Theater",43.6525,-79.3817
1750,1760.5,31,0,"Theater",44.98,-93.2638
5000,5009,47,7,"Film & Video",40.7143,-74.006
12600,85,2,0,"Publishing",37.5351,-77.5855
3200,280,7,0,"Film & Video",33.2148,-97.1331
6000,2492,50,1,"Film & Video",41.8995,-87.9403
3500,1175,16,0,"Theater",41.5201,-81.5562
3000,10,1,0,"Film & Video",29.9647,-90.0706
1000,85,2,0,"Film & Video",40.7812,-73.2462
42000,600.5,10,1,"Publishing",33.9935,-81.074
7500,7801,80,7,"Music",38.4021,-122.824
3000,0,0,0,"Film & Video",29.9647,-90.0706
3500,5340,71,3,"Music",34.0522,-118.244
800,1080,23,0,"Photography",0,0
5000,7251,111,16,"Technology",0,0
500,514,12,1,"Art",40.7834,-73.9662
6000,30030.46,1108,214,"Publishing",34.0522,-118.244
6000,6011,22,1,"Music",32.803,-96.7699
1800,2090,42,6,"Film & Video",39.1653,-86.5264
500,32,2,0,"Music",40.65,-73.95
8500,0,0,0,"Food",39.8028,-105.087
4245,885,15,0,"Film & Video",32.803,-96.7699
7000,205,7,3,"Music",32.803,-96.7699
2000,2292,80,5,"Music",36.1659,-86.7844
2250,2250,26,0,"Theater",40.7275,-73.9858
2000,2040,19,0,"Art",40.7143,-74.006
2000,2200,34,1,"Dance",47.6062,-122.332
9000,10186.62,135,1,"Film & Video",38.2542,-85.7594
7500,8030,52,3,"Music",33.6839,-117.795
5000,5310,60,1,"Film & Video",34.0522,-118.244
15000,17002,180,13,"Film & Video",41.7473,-73.1887
700,735,18,0,"Theater",38.9284,-77.056
5000,5730,85,4,"Film & Video",40.7719,-73.9306
8000,8950,112,7,"Film & Video",34.0522,-118.244
7000,32766.9,530,174,"Design",39.9042,116.407
5000,5462,185,8,"Publishing",37.8044,-122.271
3800,6191,51,3,"Fashion",49.2485,-123.109
30000,51422.1,1023,125,"Design",39.9042,116.407
135,5011,30,3,"Design",39.9042,116.407
15000,17077,244,29,"Design",39.9042,116.407
30000,313371.01,3258,344,"Design",41.85,-87.6501
25000,1221,23,0,"Film & Video",42.3314,-83.0458
9500,9891.11,192,26,"Music",36.1659,-86.7844
20000,24510,341,10,"Art",37.7749,-122.419
5000,5036,42,0,"Music",41.2401,-81.4407
7000,7820,93,8,"Comics",40.7143,-74.006
4000,4422.64,96,1,"Music",41.85,-87.6501
3000,3415,69,1,"Music",0,0
20000,21846,29,2,"Film & Video",40.7143,-74.006
500,823,27,2,"Publishing",41.2056,-76.7855
2500,3715,53,7,"Film & Video",32.7153,-117.157
75000,175534.87,2066,796,"Music",38.2324,-122.637
4500,6780,67,0,"Theater",37.7749,-122.419
5000,5347,80,7,"Art",37.8716,-122.273
12000,12300,65,0,"Film & Video",34.0522,-118.244
3500,3651,90,31,"Fashion",39.9523,-75.1638
300,385,13,1,"Art",34.0522,-118.244
20000,20187.38,411,12,"Photography",40.7143,-74.006
3000,3235,53,4,"Music",47.6062,-122.332
7500,9000,78,1,"Music",39.7392,-104.985
5000,150,5,0,"Comics",39.1768,-77.1953
650,650,12,0,"Film & Video",40.7608,-111.891
800,205,7,0,"Music",32.7153,-117.157
12000,15716,204,23,"Music",36.1659,-86.7844
10000,10015,69,0,"Theater",36.1659,-86.7844
3000,3866,59,0,"Publishing",44.1037,-69.1089
60,80,6,1,"Art",30.3322,-81.6556
1000,3433.12,109,13,"Fashion",39.2904,-76.6122
5000,7547,369,15,"Design",40.4141,-111.759
22000,25123,211,10,"Film & Video",29.7629,-95.3831
600,753,21,0,"Music",40.65,-73.95
2500,2500,39,4,"Film & Video",39.7285,-121.837
600,688,28,0,"Film & Video",39.7392,-104.985
999,1430.79,102,6,"Comics",0,0
43500,44609,163,6,"Film & Video",33.5225,-117.708
2500,2950,55,12,"Photography",64.8378,-147.716
700,701,21,0,"Art",40.7143,-74.006
4500,5048,56,2,"Film & Video",40.65,-73.95
8000,8025,36,0,"Fashion",40.7143,-74.006
8750,9285,136,0,"Film & Video",41.85,-87.6501
5000,946,18,1,"Fashion",40.7143,-74.006
1000,1080,25,0,"Art",39.9523,-75.1638
8000,0,0,0,"Music",53.4456,-2.22245
3500,4367.26,164,2,"Comics",37.0842,-94.5133
5000,10,1,0,"Theater",47.6062,-122.332
4270,6196.52,171,13,"Comics",33.8353,-117.915
500,1622.03,173,37,"Comics",33.8353,-117.915
4000,4025,36,1,"Music",40.65,-73.95
3000,3617.33,93,8,"Music",35.6895,139.692
8000,9555,116,11,"Music",40.7143,-74.006
4500,6250.69,115,8,"Theater",45.5235,-122.676
40000,3665,38,2,"Film & Video",41.85,-87.6501
5500,5010,75,0,"Publishing",40.65,-73.95
1500,295,11,0,"Art",40.3643,-74.9513
10000,410,8,0,"Music",42.6012,-76.1805
36000,325,5,0,"Film & Video",38.2542,-85.7594
5200,5440,73,5,"Film & Video",45.5235,-122.676
2500,2715.01,84,8,"Art",47.6062,-122.332
10000,10589.45,137,5,"Music",40.65,-73.95
3000,3722,65,0,"Music",37.8044,-122.271
1700,2138.69,97,7,"Music",39.1653,-86.5264
1000,3345,98,8,"Music",42.2709,-83.7263
5000,53,2,0,"Theater",40.8501,-73.8662
5000,5025,18,0,"Dance",36.1659,-86.7844
5000,5060,45,3,"Film & Video",0,0
500,635,17,2,"Film & Video",37.3394,-121.895
50000,143216.23,68,201,"Technology",33.749,-84.388
4000,4490,47,8,"Music",45.5235,-122.676
2825,4266,69,2,"Music",40.7143,-74.006
500,710,44,1,"Music",42.3584,-71.0598
2300,2432,36,0,"Film & Video",26.962,-82.3526
4500,6807,121,16,"Music",32.2217,-110.926
5000,5080,59,3,"Film & Video",40.65,-73.95
10000,10971,178,15,"Music",36.1659,-86.7844
2000,2005,37,1,"Theater",39.9523,-75.1638
2000,315,8,0,"Publishing",37.8044,-122.271
50000,57237.3,1013,81,"Film & Video",56.9465,24.1049
5000,101.01,2,0,"Film & Video",34.0522,-118.244
4300,4307.05,20,1,"Art",37.9746,-122.562
4000,4743,94,2,"Publishing",44.98,-93.2638
10000,30200,409,82,"Fashion",32.7153,-117.157
5000,5011,40,0,"Art",45.5235,-122.676
2000,2096,39,2,"Music",27.9494,-82.4651
2000,2389,17,1,"Photography",9.05804,7.48906
2000,2141,49,0,"Music",43.384,-70.5448
500,555,18,1,"Film & Video",41.7798,-71.4373
14000,0,0,0,"Film & Video",24.5557,-81.7826
2500,2500,65,0,"Music",44.9442,-93.0861
5000,10674,99,3,"Games",29.7629,-95.3831
6000,6626,123,2,"Theater",40.7834,-73.9662
5550,260,5,0,"Music",34.0522,-118.244
5000,250,1,0,"Film & Video",42.3584,-71.0598
7500,10350,59,9,"Food",41.6659,-70.2853
5500,15478,126,92,"Games",41.85,-87.6501
500,1065.5,28,1,"Film & Video",34.0522,-118.244
5000,5098,89,2,"Art",42.3314,-83.0458
2500,2510,53,1,"Film & Video",0,0
15000,1025,2,0,"Film & Video",34.281,-83.1136
3500,45,2,3,"Design",33.6839,-117.795
5830,6305,121,0,"Music",42.9634,-85.6681
2600,2970,59,0,"Art",41.85,-87.6501
5000,5535.22,76,2,"Music",47.6062,-122.332
900,900,13,0,"Film & Video",41.9625,-91.6918
2500,3060,58,0,"Theater",40.2338,-111.659
3500,4700,79,7,"Music",37.7749,-122.419
7000,7575,35,4,"Film & Video",34.0522,-118.244
500,14749.33,303,75,"Design",40.7159,-73.9868
2000,2126,22,0,"Music",34.0522,-118.244
10000,10336,93,0,"Music",37.5351,-77.5855
3000,3430,65,0,"Music",38.0293,-78.4767
9000,10703,181,4,"Music",42.3584,-71.0598
1000,1005,22,0,"Music",37.5351,-77.5855
5000,7038,95,2,"Music",35.9132,-79.0558
2000,2325,55,2,"Music",43.12,-85.56
100000,101596,413,23,"Film & Video",34.0522,-118.244
6000,430,5,0,"Film & Video",0,0
5000,500,8,0,"Publishing",40.0439,-75.3881
2000,205,6,3,"Games",31.3271,-89.2903
10000,815,9,0,"Publishing",34.0754,-84.2941
250000,80,3,0,"Publishing",40.7143,-74.006
800,916,10,0,"Music",44.9442,-93.0861
3000,3348,61,9,"Music",37.8044,-122.271
3500,3570,108,7,"Art",0,0
3900,4197,80,4,"Art",29.9647,-90.0706
185,196,9,0,"Music",44.3009,-75.8013
5000,5473.09,92,3,"Food",39.9523,-75.1638
2500,14641.5,225,89,"Games",47.674,-122.122
500,639.01,54,5,"Publishing",44.9442,-93.0861
8500,1511,36,4,"Art",40.7143,-74.006
5000,126,4,1,"Publishing",43.0389,-87.9065
70000,9005,85,32,"Games",0,0
30000,12935,251,110,"Technology",40.7608,-111.891
2000,2082,48,4,"Art",41.8997,-87.6502
20000,20211,275,14,"Film & Video",34.0522,-118.244
475,602,20,0,"Theater",40.7143,-74.006
2000,2075,40,1,"Theater",34.2257,-77.9447
30000,96120.4,1479,278,"Games",30.2672,-97.7431
4000,5155,75,5,"Film & Video",40.7143,-74.006
20000,22250.8,324,15,"Film & Video",40.65,-73.95
8000,8255,108,2,"Music",33.4484,-112.074
500,1646,42,1,"Film & Video",34.0522,-118.244
1500,2005,34,1,"Music",40.7873,-74.1587
2000,6041,69,3,"Music",34.0522,-118.244
2000,2886,44,25,"Music",45.5235,-122.676
600,4328,46,0,"Music",42.3314,-83.0458
27500,30788.83,716,30,"Film & Video",32.7153,-117.157
2000,2144,73,11,"Music",37.7749,-122.419
1000,1040,34,0,"Publishing",34.0522,-118.244
1000,1220,18,1,"Film & Video",39.0997,-94.5786
7000,326,10,2,"Theater",34.09,-118.362
15000,6242.51,215,10,"Games",49.2485,-123.109
18000,1045,48,4,"Design",34.0522,-118.244
8000,8186,153,15,"Music",40.65,-73.95
5000,268,10,1,"Design",40.7608,-111.891
2000,2860,63,4,"Comics",42.9634,-85.6681
15000,0,0,0,"Music",40.7143,-74.006
250,450.78,18,0,"Music",33.4484,-112.074
21000,545,3,0,"Theater",33.5997,-117.699
700,1006,21,0,"Publishing",40.65,-73.95
3000.2,130,5,0,"Theater",40.7143,-74.006
15000,20045.51,290,4,"Publishing",38.6964,1.45314
800,1570,38,0,"Music",42.4216,-76.4916
50,185,5,1,"Music",42.4216,-76.4916
150000,4421,41,0,"Film & Video",38.9194,1.45947
250,15,2,0,"Theater",35.9606,-83.9207
3500,1724,64,0,"Music",41.6611,-91.5302
2500,606,20,0,"Publishing",37.7749,-122.419
360,375,21,2,"Publishing",0,0
300,155,3,0,"Film & Video",40.7934,-77.86
4300,0,0,0,"Publishing",35.1981,-111.651
25000,1727,34,4,"Comics",41.6611,-91.5302
250,270,8,0,"Music",42.3584,-71.0598
350,1630,31,15,"Photography",0,0
2000,2399.5,57,12,"Music",0,0
500,585,7,0,"Music",47.6062,-122.332
100,340,6,1,"Music",34.448,-119.243
5000,7480,101,7,"Music",36.1659,-86.7844
5500,6225.05,161,8,"Film & Video",40.7143,-74.006
7500,755,14,0,"Art",42.3584,-71.0598
8400,25,1,0,"Film & Video",42.3584,-71.0598
5000,8081,127,12,"Music",41.85,-87.6501
1500,1725,24,0,"Music",34.0522,-118.244
150000,209100.8,2168,624,"Technology",44.4914,-73.1857
8000,180,1,0,"Photography",42.9908,-89.5332
2000,2788,62,0,"Theater",40.65,-73.95
100,112,9,0,"Music",43.6615,-70.2553
4420,6039,134,8,"Dance",40.65,-73.95
10000,20,1,0,"Film & Video",35.6895,139.692
2500,380,10,0,"Music",38.4598,-75.7591
15000,3170,66,17,"Design",32.803,-96.7699
13153,140,4,1,"Publishing",21.3069,-157.858
